Filename,Corrected sentence,Predicted sentence,WER from jiwer,Substitutions,Deletions,Insertions,Correct,N,Our WER,MER from jiwer,WIL from jiwer
sm04170105121.txt,zašto je izostalo upozorenje pitao se švedski premijer jeran pešon na konferenciji za novinstvo,zašto izostala upozorenje pitam se švedski premijer 15 šune konferencija za novinare,0.666666667,6,0,2,6,12,0.666666667,0.571428571,0.785714286
sm04050204469.txt,nakon što je tisuću devetsto osamdeset četvrte prešao u kroaciju iz sidneja,pošto je 1984 prešao u croatia u iz sidneja,0.888888889,3,1,4,5,9,0.888888889,0.615384615,0.768518519
sm04020204333.txt,devedeset pet radnika pilane u brinju počeli su štrajk jer im od listopada nisu isplaćene plaće,95 radnika pilane u branju počeli su štrajk irim od listopada nisu isplaćene plače,0.428571429,4,0,2,10,14,0.428571429,0.375,0.553571429
sm04310105325.txt,biometeorološka prognoza za sutra biometeorološke će prilike u većem dijelu naše zemlje biti razmjerno nepovoljne a u lici i gorskom kotaru nepovoljne ,biometeorološka prognoza za sutra biometeorološke prilike uvećan dijelu naše zemlje biti razbijeno najpovoljnija ulici gorskom kotaru nepovoljne,0.529411765,4,0,5,13,17,0.529411765,0.409090909,0.548128342
sm04170105244.txt,izvještaj pomorskoga meteorološkoga centra split državnoga hidrometeorološkoga zavoda od trinaest sati počinje upozorenjem,izveštaj pomorskog meteorološkog centra split državnog hidrometeorološkog zavoda od 13:00 sati počinje upozorenjem,0.461538462,6,0,0,7,13,0.461538462,0.461538462,0.710059172
sm04140703249.txt,kako je rečeno na današnjoj konferenciji za novinstvo hrvatskoga saveza informatičara,pečena današnja konferencija za novinare hrvatskog saveza informatičar,1.125,6,0,3,2,8,1.125,0.818181818,0.954545455
sm04310105318.txt,od dvanaestoga lipnja do šestoga studenoga hrvatska će među osamdesetak zemalja nastupiti na pedeset i prvom venecijanskom bijenalu ,od 12 linija do šestog studenoga hrvatska će među 80 zemalja nastupiti na 51 venecijanskom bijenalu,0.4375,5,0,2,11,16,0.4375,0.388888889,0.579861111
sm04140105241.txt,gotovo svi bi se trebali osjećati dobro a tegobe ne bi trebali imati ni kronični bolesnici,svi bi se trebali osjećati dobra tegobe ne bi trebali imati ni kronični bolesnici,0.214285714,1,0,2,13,14,0.214285714,0.1875,0.245535714
sm04161204401.txt,"biometeorološka prognoza za sutra zbog ciklone će biometeorološki uvjeti biti nepovoljni
",biometeorološka prognoza za sutra zbog ciklone će biometeorološke uvjeti biti nepovoljnim,0.181818182,2,0,0,9,11,0.181818182,0.181818182,0.330578512
sm04171204133.txt,današnji izvještaj o vodostaju rijeka,današnji izveštaj o vodostaju rijeka,0.2,1,0,0,4,5,0.2,0.2,0.36
sm04080204434.txt,nakon mise održana je tradicionalna procesija,nek oni su održane tradicionalno procesija,0.833333333,5,0,0,1,6,0.833333333,0.833333333,0.972222222
sm04311204437.txt,od sutra veće cestarine na autocesti zagreb macelj i kroz tunel učku,sutra veče cestarine na autocesti zagreb macelj i kroz tunel učka,0.272727273,2,0,1,9,11,0.272727273,0.25,0.386363636
sm04140105101.txt,dobar vam dan poštovane slušateljice i poštovani slušatelji,dobar dan pošto ne slušate lice i pošto me slušate,0.8,6,2,0,2,10,0.8,0.8,0.95
sm04070105148.txt,proglasio je izvanredno stanje u okrugu,zagreb stanje u okrugu,0.75,1,0,2,3,4,0.75,0.5,0.625
sm04310105124.txt,niti zna što su djeca izjavljivala u svojim pismima ravnateljica vukman kako u domu svakog dana ima lijepih i ružnih događaja ,znaš što su djeca izazivala u svojim pismima ravnateljica bukvar kaže kako u domu svakog dana ima lijepih i ružnih događaja,0.238095238,3,1,1,17,21,0.238095238,0.227272727,0.344671202
sm04111204107.txt,da se razriješi dužnosti dosadašnji ravnatelj protuobavještajne agencije joško podbevše ,razišli dužnosti dosadašnji ravnatelj i prodaju štene agencije joško podbevšek,0.7,3,2,2,5,10,0.7,0.583333333,0.75
sm04101204403.txt,"slabije raspoloženje moguće je ako se magla i niska naoblaka zadrže veći dio dana
",množenje moguće jako se magla i ništa na oblaka zadrži veći dio dana,0.615384615,5,1,2,7,13,0.615384615,0.533333333,0.730769231
sm04070105110.txt,prije dvije godine obećana su im sva prava iz kolektivnoga ugovora s hateom,godine obećana su im sva prava iz kolektivnog ugovora sa teom,0.454545455,3,0,2,8,11,0.454545455,0.384615385,0.552447552
sm04261204102.txt,a nakon njih slijedili su cunamiji veliki plimni valovi ,ako niste bili su cunami veliki plimni valovi,0.625,4,0,1,4,8,0.625,0.555555556,0.777777778
sm04010105177.txt, te pet liječnika u prijemnoj ambulanti,opet liječnika u prijemnoj ambulanti,0.4,1,0,1,4,5,0.4,0.333333333,0.466666667
sm04161204423.txt,talijansko je ministarstvo vanjskih poslova priopćilo da provjerava tvrdnju jednoga iračkoga snimatelja koji kaže,alijans koje ministarstvo vanjskih poslova prije općina da provjeravam tvrdnju jednoga i račkoga snimatelja koji kaže,0.4375,5,2,0,9,16,0.4375,0.4375,0.638392857
sm04270402209.txt,vidljivost između deset i dvadeset kilometara,vidimo se između 10 i 20 km,0.714285714,4,1,0,2,7,0.714285714,0.714285714,0.904761905
sm04140703209.txt,zbog nedavnog prijedloga zapovjednika međunarodnih mirovnih snaga na kosovu talijanskog generala fabija ninija,zbog nedavno prijedloga za pobednika međunarodnih mirovnih snaga na kosovu talijanskog a generala fabia minija,0.4,4,2,0,9,15,0.4,0.4,0.584615385
sm04010105181.txt, ministar unutarnjih poslova anibal fernandez,ministar unutarnjih poslova hanibala fernandez,0.2,1,0,0,4,5,0.2,0.2,0.36
sm04060105529.txt,i dijelu srednjega jadrana,je li srednjega jadran,0.75,3,0,0,1,4,0.75,0.75,0.9375
sm04050204429.txt,bio ostvarenje plana,bio ostvarenje plana,0,0,0,0,3,3,0,0,0
sm04170105314.txt,"poslije izborni poziv na suradnju
",izborni poziv na suradnji,0.5,1,0,1,3,4,0.5,0.4,0.55
sm04101204464.txt,u nazočnosti predsjednika republike i vrhovnog zapovjednika stjepana mesića i ministra obrane berislava rončevića,ličnosti predsednika republike i vrhovnog zapovednika stjepana mesića i ministra odbrane berislav rončević,0.538461538,6,0,1,7,13,0.538461538,0.5,0.730769231
sm04170703102.txt,obuhvaćenih u sedam projekata a ista površina još se čisti od mina,uhvaćenih u sedam projekata a ista površina još se čisti od mina,0.083333333,1,0,0,11,12,0.083333333,0.083333333,0.159722222
sm04101204501.txt, na jadranu će prevladavati vrlo povoljni biometeorološki uvjeti ,na jadranu će pregledavati vrlo povoljni biometeorološke uvjeti,0.25,2,0,0,6,8,0.25,0.25,0.4375
sm04180103402.txt,na južnom jadranu još ponegdje kiša a u lici snijeg ili kiša koja se smrzava na tlu poslijepodne će se posvuda djelomice razvedriti,južnom jadranu još ponegde kiša a ulici snijeg ili kiša koja se smrzava na tlu poslijepodne će se posvuda tiramis razvedriti,0.238095238,3,0,2,18,21,0.238095238,0.217391304,0.329192547
sm04010105342.txt, japan je danas najavio da će dati petsto milijuna dolara europska unija poslat će dvadeset tri milijuna eura,japan je danas najavio da će dati 500 dolara europska unija poslaće 23 miliona eur,0.533333333,5,0,3,10,15,0.533333333,0.444444444,0.62962963
sm04311204429.txt,te za neizručivanje posmrtnih ostataka albanaca iz masovnih grobnica u srbiji,na izlučivanje posmrtnih ostataka albanaca iz masovnih grobnica u srbiji,0.3,2,0,1,8,10,0.3,0.272727273,0.418181818
sm04101204450.txt,ruski je predsjednik ocijenio da je preopasno,ruski predsednik ocenio da je pre opasno,0.714285714,3,1,1,3,7,0.714285714,0.625,0.816326531
sm04270402202.txt,na otvorenome moru srednjeg i južnog jadrana mjestimice udari juga,na otvorenom moru srednjeg južnog jadrana mi je stanice udari juga,0.454545455,2,2,1,7,11,0.454545455,0.416666667,0.554545455
sm04101204442.txt, koje bi pokazale ne samo gospodarsku isplativost,kako ti pokazala ne samo gospodarske isplativo,0.714285714,5,0,0,2,7,0.714285714,0.714285714,0.918367347
sm04050204414.txt,povjesničar i umirovljeni časnik američke vojske čarls reder,povjesničar i umirovljeni časnik američke vojske charles raider,0.25,2,0,0,6,8,0.25,0.25,0.4375
sm04241204423.txt,i uglavnom ga proslavlja u krugu najbližih u vezi s tim postoji i poznata uzrečica,uglavnom ga proslavlja u krugu najbližih u vezi s tim pošto i poznata uzrečica,0.142857143,1,0,1,13,14,0.142857143,0.133333333,0.195238095
sm04140105107.txt,vrijeme poslijepodne,vrijeme osijek,0.5,1,0,0,1,2,0.5,0.5,0.75
sm04300104159.txt,u hong kongu je od ptičje gripe umrlo šest osoba,kongo je otići gripa umrlo 6 osoba,1,4,0,3,3,7,1,0.7,0.871428571
sm04010105178.txt,argentinska policija uhitila je vlasnika diskoteke u kojoj je u požaru stradalo sto sedamdeset petero posjetitelja ,argentinska policija uhvatila je vlasnik diskoteke u kojoj je u požaru stradalo 175 posjetitelja,0.357142857,3,0,2,11,14,0.357142857,0.3125,0.459821429
sm04101204455.txt,u biltenu efbiaja,tenu fbi,1.5,2,0,1,0,2,1.5,1,1
sm04120703138.txt,koja je već priznala da je pogriješila služeći se radom jednog američkog studenta,već priznala da je pogriješila služiti se radom jednog američkog studenta,0.272727273,1,0,2,10,11,0.272727273,0.230769231,0.300699301
sm04050502206.txt,more jedan do dva na otvorenom dva do tri vidljivost deset do dvadeset kilometara,more jedan do dva na otvorenom dva do tri vidljivost 10 do 20 km,0.214285714,3,0,0,11,14,0.214285714,0.214285714,0.382653061
sm04140105236.txt,te tvrtke,unknownvalueerror,2,1,0,1,0,1,2,1,1
sm04161204433.txt,rok su odbacili u borbama je dosad poginulo više od deset tisuća ljudi,odbacili u borbama je dosad poginulo više od 10.000 ljudi,0.4,1,0,3,9,10,0.4,0.307692308,0.376923077
sm04311204407.txt,njemački kancelar šreder predložit će članicama europske unije dugoročnu strategiju pomoći u obnovi razorenih područja,nemački kancelar šreder predloži će članicama evropske unije dugoročno strategiju pomoć i obnovu razrednih područja,0.533333333,8,0,0,7,15,0.533333333,0.533333333,0.782222222
sm04111204149.txt,crnac jedan dva nula sto dvadeset jasenovac ,crnac 120 120 jasenovac,1.25,2,0,3,2,4,1.25,0.714285714,0.857142857
sm04070105152.txt,zatvorenih sustava za ventilaciju,zatvorenih sustava za,0.333333333,0,0,1,3,3,0.333333333,0.25,0.25
sm04170105214.txt,a mekšejn u svoje ime podupire predsjednikov predizborni poziv,amiksin usvoji ne podupire predsednikov predizborni poziv,0.857142857,4,0,2,3,7,0.857142857,0.666666667,0.857142857
sm04010105224.txt, a nove više cijene određene su i za struju te plin,a nove više cijene određene su i za struju tegli,0.2,1,0,1,9,10,0.2,0.181818182,0.263636364
sm04310105205.txt,tehate priopćio je jučer reagirajući na napise u dnevnom tisku da ne namjerava otpustiti tri tisuće sedamsto sedamdeset pet radnika ,th3 ok jučer reagira justina napisao u dnevnom tisku da ne namjere otpustiti 3775 radnika,0.8,7,0,5,8,15,0.8,0.6,0.786666667
sm04120703134.txt,nakon što je list indipendant objavio da se vladino prvo izvješće temeljilo na starim informacijama s interneta,independent objavio da se vladino prvo izvješće temelju na na starim informacijama sa interneta,0.571428571,3,1,4,10,14,0.571428571,0.444444444,0.579831933
sm04140602204.txt," vidljivost deset do dvadeset kilometara mjestimice sumaglica noću i ujutro ponegdje moguća magla uglavnom na sjevernom jadranu sunčano
",vidi od 10 do 20 km nije stanice sumaglica noć i ujutro po negdje moguća magla uglavnom na sjevernom jadranu sunčano,0.476190476,7,3,0,11,21,0.476190476,0.476190476,0.67989418
sm04120703344.txt,posljednjih mjesec dana intenzivno se uvježbavaju ljudi,mesec dana intenzivno se u jebavaju ljudi,0.571428571,2,1,1,4,7,0.571428571,0.5,0.673469388
sm04070105156.txt,nakon što je u,pošto je,1.5,1,0,2,1,2,1.5,0.75,0.875
sm04010105168.txt, od danas počinje raditi jedinstvena hitna medicinska služba osječko baranjske županije,od danas počinje raditi i jedinstvena hitna medicinska služba osječko-baranjske županije,0.272727273,1,1,1,9,11,0.272727273,0.25,0.330578512
sm04300104173.txt,temperatura od minus tri do plus tri na jadranu između šest i jedanaest stupnjeva,temperatura od minus tri do plus tri na jadranu između šest i 11 uprava,0.142857143,2,0,0,12,14,0.142857143,0.142857143,0.265306122
sm04080402412.txt,umjerena do vrlo jaka bura,umjereno do jaka bura,0.5,1,0,1,3,4,0.5,0.4,0.55
sm04010103301.txt,ciklona nad južnim jadranom i jonskim morem premješta se dalje na jugoistok,govna na dužem jadranom jonskim morem premije što se dalje na jugoistok,0.5,4,1,1,7,12,0.5,0.461538462,0.659722222
sm04050502302.txt,ujutro po kotlinama i uz rijeke ponegdje kratkotrajna magla,ujutro po kotlinama i uz rijeke ponegde kratkotrajna magla,0.111111111,1,0,0,8,9,0.111111111,0.111111111,0.209876543
sm04241204424.txt,božić sa svojima a ostale blagdane s kime god hoćeš,božić sa svojima a ostalo zlatane s kime god hoćeš,0.2,2,0,0,8,10,0.2,0.2,0.36
sm04120703313.txt,nakon ranojutarnjih gužvi u većem dijelu dana,kako naravno jutarnji gužvi u većem delu dana,0.5,3,1,0,4,8,0.5,0.5,0.714285714
sm04020204233.txt,damirom vrhovnikom zbog mogućeg kaznenog djela zloporabe stečaja i utvrđivanja okolnosti kupoprodaje doka jedanaest,mira vrhovnik zbog mogućeg kaznenog djela zglobova bez stečaja i utvrđivanja okolnosti kupoprodaje dok a11,0.4,5,1,0,9,15,0.4,0.4,0.614285714
sm04140105145.txt,suosjećanje solidarnost i spremnost na pomoć svakodnevno potvrđuju donacije,sjećanje solidarnosti spremnost ne pomoći svakodnevno potvrđuju do nas,0.777777778,5,1,1,3,9,0.777777778,0.7,0.888888889
sm04300104139.txt,budući da je sada poduzeće luka rijeka u gubicima,budući da je sada poduzeće luka rijeka u kubicima,0.111111111,1,0,0,8,9,0.111111111,0.111111111,0.209876543
sm04070105514.txt,karlovac,karlovac,0,0,0,0,1,1,0,0,0
sm04300104313.txt,te istaknuo značenje pobratimstva splita s antofagastom i punta arenasom,staklo značenje pobratimstva splita antofagasta i puntarenas,0.857142857,3,0,3,4,7,0.857142857,0.6,0.771428571
sm04101204456.txt, i ministarstva domovinske sigurnosti odaslanom lokalnim vlastima i saveznim agencijama u sjedinjenim državama,i ministarstva domovinske sigurnosti ove slanom lokalnim vlastima i saveznim agencijama u sjedinjenim,0.230769231,1,1,1,11,13,0.230769231,0.214285714,0.284023669
sm04261204135.txt,uravnotežene prehrane ruski su dužnosnici optužili raniju posadu da je previše jela tijekom šesto mjesečne misije,porno te žene prehrane ruske su dužnosti optužili ranije u posetu da je previše jela tijekom šestomesečne misije,0.555555556,6,3,1,9,18,0.555555556,0.526315789,0.71875
sm04080204421.txt,a zabrana vožnje osobnim automobilima i motorkotačima na snazi je i u rimu,a zabrana vožnje osobnim automobilima i motor kotačima na snazi je i u rimu,0.142857143,1,1,0,12,14,0.142857143,0.142857143,0.208791209
sm04300104118.txt,te učvrstila temelje demokracije,vrste temelja demokracije,1,2,0,1,1,3,1,0.75,0.916666667
sm04050204462.txt,oklevetao novinara i publicista vjekoslava krsnika,petao novinara i publicista vjekoslav krsnik a,0.571428571,3,1,0,3,7,0.571428571,0.571428571,0.785714286
sm04120703119.txt,a zatim je razgledao knežev dvor,zatim je razgledao knežev dvor,0.2,0,0,1,5,5,0.2,0.166666667,0.166666667
sm04120703214.txt,trajekti su od jutros plovili dva puta u redovitim i dva puta u izvanrednim linijama,rekli su od jutros slavili dva puta ure dobiti me dva puta u izvanrednom linijama,0.4,6,0,0,9,15,0.4,0.4,0.64
sm04020204328.txt,o stanju ljudskih prava u svijetu,o stanju ljudskih prava u svijetu,0,0,0,0,6,6,0,0,0
sm04120703104.txt,ličkom magistralom plitvice udbina vozi se u dužim kolonama ali za sada bez zastoja,ličko magistralom plitvice udbina vozi se u dužim kolonama ali za sada bez zastoja,0.071428571,1,0,0,13,14,0.071428571,0.071428571,0.137755102
sm04171204104.txt,ako se potvrdi da ona potpuno surađuje sa međunarodnim kaznenim sudom,ako se potvrdi da ona potpuno sarađuje sa međunarodnim kaznenim sudom,0.090909091,1,0,0,10,11,0.090909091,0.090909091,0.173553719
sm04190602304.txt,i prognoza za slijedećih dvanaest sati sunčano i vruće ,prognoza za sljedećih 12 sati sunčano i vruće,0.375,2,0,1,6,8,0.375,0.333333333,0.5
sm04170105222.txt,da zaustave napade militantnih skupina na izraelce objavio je vojni radio,zaustavi napada militantni skupina na izraelce objavio je vojni radio,0.4,3,0,1,7,10,0.4,0.363636364,0.554545455
sm04120703255.txt,dodao je kako je sadašnja vlast više novca uložila u sanaciju brodogradilišta,to devojka koja je sadašnja vlast više novce uložila u sanaciju brodogradilišta,0.333333333,4,0,0,8,12,0.333333333,0.333333333,0.555555556
sm04130402501.txt,prognoza za sutra,prognoza za sutra,0,0,0,0,3,3,0,0,0
sm04070105135.txt,izjavio je dužnosnik ministarstva socijalne skrbi,izjavio je dužnosnik ministarstvo socijalne skrbi,0.166666667,1,0,0,5,6,0.166666667,0.166666667,0.305555556
sm04170105321.txt,"zatim glavna haška tužiteljica karla del ponte a hrvatski je predsjednik telefonski razgovarao i s visokim predstavnikom europske unije za vanjsku politiku i sigurnost havijerom solanom
",zatim gledaš kad učiteljica kanader ponte a hrvatske predsjednik telefonski razgovarao i svi sa kim predstavnikom europske unije za vanjsku politiku i siguran havijerom s lanom,0.5,9,2,2,15,26,0.5,0.464285714,0.667159763
sm04281202102.txt,gdje je mjestimice moguća i grmljavina vjetar u kopnenom području slab i umjeren južni i jugoistočni a na jadranu jugo u slabljenju,mi se moguće i grmljavina vjetar u kopnenom području slab i umirem južni jugoistočni a na jadranu juga usamljenu,0.473684211,6,0,3,13,19,0.473684211,0.409090909,0.59569378
sm04120703145.txt,hrvatski radio prvi program,hrvatski radio prvi program,0,0,0,0,4,4,0,0,0
sm04080402413.txt,drugdje umjereno do jako jugo,gdje umire nado jako jugo,0.6,3,0,0,2,5,0.6,0.6,0.84
sm04090402416.txt,temperature iste ili malo više na sjevernom jadranu malo svježije,temperatura ista ili malo više na sjevernom jadranu malo svježi je,0.363636364,3,1,0,7,11,0.363636364,0.363636364,0.554545455
sm04130402511.txt,vjetar slab,vjetar slab,0,0,0,0,2,2,0,0,0
sm04010105337.txt, stradale u cunamiju,stradale u cunamiju,0,0,0,0,3,3,0,0,0
sm04171204132.txt,u kojem će se predstaviti bogata ponuda svjetske proizvodnje zabavnih i edukativnih računalnih programa,u kojem će se predstaviti bogata ponuda svjetske proizvodnje zabavnih i edukativnih računali programa,0.071428571,1,0,0,13,14,0.071428571,0.071428571,0.137755102
sm04020204316.txt,nobilo je podsjećamo zatražio od hrvatskih liječnika stručno mišljenje o blaškićevu zdravlju,nobelove podsećamo zatražio od hrvatskih liječnika stručno mišljenje oblači se u zdravlju,0.5,4,1,1,7,12,0.5,0.461538462,0.659722222
sm04261204111.txt,potres se dogodio i nešto južnije u arhipelagu nikobaru a jakost mu je bila pet cijelih sedam stupnjeva,potres se dogodio i nešto južnije u arhipelagu niko baru a jako smo je bila pet cijelih 700 pjeva,0.315789474,5,1,0,13,19,0.315789474,0.315789474,0.505847953
sm04170105114.txt,na sastancima se razgovara o pripremama za početak pregovora naše zemlje o članstvu u uniji izvješćuje željko korpar,sastancima se razgovara o pripremama za početak pregovora naše zemlje otišla na svetu u uniji izvješće je željko korpar,0.315789474,3,2,1,14,19,0.315789474,0.3,0.426900585
sm04300104364.txt,povoljne vremenske prilike koje će dobro djelovati na raspoloženje mogu se iskoristiti za šetnje i izlete,povoljne vremenske prilike koji će dobro delovati na raspoloženje mogu se iskoristiti za šetnju i izlet,0.25,4,0,0,12,16,0.25,0.25,0.4375
sm04300104242.txt,potpuna zabrana uvoza samo je mjera opreza objasnio je ministar,zabrana uvoza samo i mjera opreza objasni ministar,0.5,2,0,2,6,8,0.5,0.4,0.55
sm04170105110.txt,"prema podacima obrađenim danas do jedanaest sati s devedeset devet cijelih sedamdeset tri posto biračkih mjesta
",prema podacima obradjenim danas do 11:00 za 99 cijelih 73% biračkih mjesta,0.75,5,0,4,7,12,0.75,0.5625,0.744791667
sm04060105524.txt,i prognoza za sljedećih dvanaest sati,i prognoza za sljedećih 12 sati,0.166666667,1,0,0,5,6,0.166666667,0.166666667,0.305555556
sm04170105330.txt,poručeno je sa skupa,poručeno je skup,0.666666667,1,0,1,2,3,0.666666667,0.5,0.666666667
sm04010105345.txt, individualnih donacija i pedeset milijuna dolara koliko je obećala vlada,igri dualnih donacija i 50 miliona dolara koliko je obećala vlada,0.363636364,3,1,0,7,11,0.363636364,0.363636364,0.554545455
sm04070105153.txt,te da na radiju ili televiziji prate najnovije podatke u vezi s nesrećom,da na radiju ili televiziji prate najnovije podatke u vezi sa nesreća,0.25,2,0,1,10,12,0.25,0.230769231,0.358974359
sm04070105218.txt,od kojih su trojica poznati po svojim islamističkim stajalištima,koji su trojica poznati po svojim islamisti kim stajalištima,0.444444444,2,1,1,6,9,0.444444444,0.4,0.555555556
sm04161204435.txt,magnituda potresa bila je dva cijela devet prema rihteru a jakost u epicentru,duda potrese bila je 29 prema rihteru a jakost u epicentru,0.454545455,3,0,2,8,11,0.454545455,0.384615385,0.552447552
sm04170105220.txt,sindikati ističu da će od tužbe odustati ako u međuvremenu s potpisnicima granskog kolektivnog ugovora postignu dogovor,sindikat ističu da će od tužbe odustati ako međuvremenu spomenicima granskog kolektivnog ugovora postignut dogovor,0.333333333,3,0,2,12,15,0.333333333,0.294117647,0.435294118
sm04020204317.txt,nakon što njegovi zdravstveni problemi ni nakon godinu dana liječenja nisu riješeni,pošto njegovi zdravstveni problemi i nakon godinu dana liječenja nisu riješeni,0.272727273,2,0,1,9,11,0.272727273,0.25,0.386363636
sm04010105183.txt, te je osudio propuste u sustavu osiguranja,evo sudio propuste u sustav osiguranje,0.833333333,4,0,1,2,6,0.833333333,0.714285714,0.904761905
sm04300104163.txt,u italiji ponovno štrajkovi,italy ponovno štrajkovi,0.666666667,1,0,1,2,3,0.666666667,0.5,0.666666667
sm04010105227.txt,osamsto osamdeset devetero,889,3,1,0,2,0,1,3,1,1
sm04101204436.txt, i borbi protiv terorizma,i borbi protiv terorizma,0,0,0,0,4,4,0,0,0
sm04020204353.txt,od jednog kilometra zbog magle promjenjivo oblačno sa sunčanim razdobljima,odjednom kilometara zbog magle promenjiv oblačno sa sunčanim razdobljima,0.444444444,3,0,1,6,9,0.444444444,0.4,0.6
sm04090703319.txt,nakratko se u sarajevu zaustavio pred zgradom predsjedništva bosne i hercegovine ,kako se u sarajevu zaustavio pred zgradom predsedništva bosne i hercegovine,0.181818182,2,0,0,9,11,0.181818182,0.181818182,0.330578512
sm04060105420.txt,pa će se,unknownvalueerror,3,1,0,2,0,1,3,1,1
sm04140703302.txt,"brus džekson
",jackson,2,1,0,1,0,1,2,1,1
sm04120703314.txt,pri ulazu iz slovenije preko graničnog prijelaza brod na kupi nije bilo duljih čekanja,ulaz iz slovenije preko graničnog prelaza brod na kupi nije bilo dugih čekanja,0.307692308,3,0,1,10,13,0.307692308,0.285714286,0.450549451
sm04170105324.txt,najveće poslijeratne katastrofe u japanu,najveće prirodne katastrofe u japanu,0.2,1,0,0,4,5,0.2,0.2,0.36
sm04060105404.txt,te ističe da se za,ističe da se za,0.25,0,0,1,4,4,0.25,0.2,0.2
sm04140703222.txt,i zaplijenila veliku količinu eksploziva,zaplenila veliku količinu eksploziva,0.5,1,0,1,3,4,0.5,0.4,0.55
sm04120703303.txt,odgovarajući na pitanje novinara račan je dodao da je postavljanje nove uprave,na pitanje novinara račun je dodao da je postavljanje nove uprave,0.181818182,1,0,1,10,11,0.181818182,0.166666667,0.242424242
sm04080204427.txt,kotor je tisuću sto devedeset i peti put put proslavio blagdan svojega zaštitnika svetoga tripuna mučenika,kotor je 1195 proslavio blagdan svojega zaštitnika sv tripuna mučenika,0.8,2,0,6,8,10,0.8,0.5,0.6
sm04020204324.txt,zbog zamrzavanja pregovora i jačanja nasilja što je istodobno osnažilo islamistički pokret hamas,zbog zamrzavanje pregovora i jačanja nasilja što istodobno vozilo islamisticki pokret hamas,0.333333333,3,0,1,9,12,0.333333333,0.307692308,0.480769231
sm04170105242.txt,te utvrđuju nove turističke vrijednosti turističke masterplanove zasad imaju istra i uskoro kvarner,dođu je novi turističke vrijednosti turističke master planove za sat imaju istra i uskoro kvarner,0.466666667,5,2,0,8,15,0.466666667,0.466666667,0.671794872
sm04300104353.txt,za kojega se vjeruje da je utjecajan član tamošnje alkaide,gaseri jer ujede utjecaja član tamošnji al kaide,1.25,8,0,2,0,8,1.25,1,1
sm04120703324.txt,predstavio novi model u sustavu tehničke pomoći vozačima na cesti starter,predstavio novi model u sustavu tehničke pomoći vozačima na cesti starter,0,0,0,0,11,11,0,0,0
sm04060105493.txt,pokrajinske ekipe za obnovu koju vodi njemačka u fezabadu,pokrajinske kipe za obnovu koji vodi njemačka u 5 zapad,0.4,3,1,0,6,10,0.4,0.4,0.6
sm04300104171.txt,sunčano u unutrašnjosti još ponegdje magla a na južnom jadranu umjerena naoblaka,sunčano unutrašnjost još ponegde magla a na južnom jadranu umire na na oblak,0.538461538,4,2,1,7,13,0.538461538,0.5,0.685897436
sm04060105470.txt,koju je objavio dnevni list jedjot,objavio dnevni list idiot,0.75,1,0,2,3,4,0.75,0.5,0.625
sm04090703329.txt,na šezdeset posto sa sedamdeset četiri posto zabilježenih u travnju ,60% sa 74% zaduženih u travnju,1.166666667,3,0,4,3,6,1.166666667,0.7,0.85
sm04010105111.txt, dočekali su na više zanimljivih mjesta,dočekali su na više zanimljivih mjesta,0,0,0,0,6,6,0,0,0
sm04060105460.txt,ratova i terorizma,ratova i terorizma,0,0,0,0,3,3,0,0,0
sm04010105223.txt, osim toga poskupile su i cigarete,osim toga u po skupili svi cigarete,0.571428571,3,1,0,3,7,0.571428571,0.571428571,0.785714286
sm04170105111.txt,izbori se moraju ponoviti na dva biračka mjesta u šibensko kninskoj županiji na kojima su nađena ukupno četiri glasačka listića više,izbori se moraju ponoviti na dva biračka mjesta u šibensko kninskoj županiji na kojima su nađena ukupno četiri glasačka listića više,0,0,0,0,21,21,0,0,0
sm04241202401.txt, nad jadranom se zadržava se polje malo povišenog tlaka zraka a plitka ali prostrana ciklona formira se nad srednjom italijom,marija granom se zadržava polje malo povišenog tlaka a plitka ali prostora na ciklona formira se na srednjom italijom,0.368421053,4,1,2,14,19,0.368421053,0.333333333,0.484210526
sm04050204428.txt,šreder smatra da je razlog agresije na hrvate u središnjoj bosni,četiri smatra da je razlog agresije na hrvate u središnjoj bosni,0.090909091,1,0,0,10,11,0.090909091,0.090909091,0.173553719
sm04070105214.txt,vojnicima u logoru blizu mosula,vojnicima u logoru blizu mosta,0.2,1,0,0,4,5,0.2,0.2,0.36
sm04300104320.txt,najveća stavka kažu u vladi,najveća stavka kažu ladi,0.5,1,0,1,3,4,0.5,0.4,0.55
sm04010105338.txt, u šri lanki je poginulo više od dvadeset osam tisuća ljudi,u šri lanki je poginulo više od 28.000 ljudi,0.333333333,1,0,2,8,9,0.333333333,0.272727273,0.353535354
sm04261204121.txt,on je na vlasti od sovjetskoga doba a stalno pobjeđuje na izborima i referendumima koje zapad smatra krivotvorenima,rasti od sovjetskog adoba a stalno pobijedio na izborima i referendum ima koje zapad smatra krivotvoreni ma,0.647058824,6,2,3,9,17,0.647058824,0.55,0.735294118
sm04241204414.txt,što su je organizirali čelnici esbeua a prema tvrdnjama,organizirani čajnici sb one a prema tvrdnjama,0.857142857,4,0,2,3,7,0.857142857,0.666666667,0.857142857
sm04060105456.txt,papa ivan pavao drugi je danas na blagdan sveta tri kralja,papa ivan pavao drugi je danas na blagdan sveta tri kralja,0,0,0,0,11,11,0,0,0
